event,id,send_time,received_time,time_delta
DHT11DATA,911db39d-7625-404f-8faf-5873d63f6f2f,2019-10-25 16:04:58.638,2019-10-25 16:04:58.851441,0:00:00.213441
DHT11DATA,040d8b13-6a3c-4c36-8cb9-40b863290c5e,2019-10-25 16:05:03.730,2019-10-25 16:05:04.045266,0:00:00.315266
DHT11DATA,d5843cba-6352-4f6f-a04f-a7ab172c148f,2019-10-25 16:05:08.822,2019-10-25 16:05:09.257144,0:00:00.435144
DHT11DATA,06cc9abd-5679-4209-8ed1-2f129d6df586,2019-10-25 16:05:13.914,2019-10-25 16:05:14.211091,0:00:00.297091
DHT11DATA,4e5c2b4d-af0b-4348-a1d3-dfba6b78fe3d,2019-10-25 16:05:19.006,2019-10-25 16:05:19.250149,0:00:00.244149
DHT11DATA,86030cb9-40cf-4889-8b28-94d50d77317a,2019-10-25 16:05:24.097,2019-10-25 16:05:24.311648,0:00:00.214648
DHT11DATA,f80dd764-0682-4f78-94d2-bece46bd8075,2019-10-25 16:05:29.189,2019-10-25 16:05:29.551706,0:00:00.362706
DHT11DATA,34a51117-3e2a-4644-9b07-dae05b02334f,2019-10-25 16:05:34.282,2019-10-25 16:05:34.492069,0:00:00.210069
DHT11DATA,a2e2c237-8a57-4533-8432-1ca2d58ec2de,2019-10-25 16:05:39.375,2019-10-25 16:05:39.562874,0:00:00.187874
DHT11DATA,f556e641-ad66-4f06-beb6-918fefe78355,2019-10-25 16:05:44.467,2019-10-25 16:05:44.734809,0:00:00.267809
DHT11DATA,5a59991f-387b-40aa-ae3c-915fdb249e33,2019-10-25 16:05:49.558,2019-10-25 16:05:49.751008,0:00:00.193008
DHT11DATA,44dc9fc5-44ef-4e2e-9378-d378bcba9465,2019-10-25 16:05:54.649,2019-10-25 16:05:54.873816,0:00:00.224816
DHT11DATA,1cd4b9a5-8c05-4ea3-a188-0d04553ae447,2019-10-25 16:05:59.741,2019-10-25 16:05:59.984827,0:00:00.243827
DHT11DATA,3b0fd96d-3eb8-45e0-a314-486653fe310f,2019-10-25 16:06:04.833,2019-10-25 16:06:05.043507,0:00:00.210507
DHT11DATA,f6e64ab4-966f-4fcf-b5da-5fae97ed8bef,2019-10-25 16:06:09.925,2019-10-25 16:06:10.134458,0:00:00.209458
DHT11DATA,0d1203cf-e12e-49af-a58c-60234a85f9ef,2019-10-25 16:06:15.019,2019-10-25 16:06:15.266421,0:00:00.247421
DHT11DATA,19ee3ecc-1047-4620-8e2b-5221e1ef75d0,2019-10-25 16:06:20.111,2019-10-25 16:06:20.375150,0:00:00.264150
DHT11DATA,ccf34670-82f5-4e9e-821d-afcdb27b4a8f,2019-10-25 16:06:25.203,2019-10-25 16:06:25.404137,0:00:00.201137
DHT11DATA,3c6d9cc3-40a7-47df-b7ef-9177a528986d,2019-10-25 16:06:30.295,2019-10-25 16:06:30.571449,0:00:00.276449
DHT11DATA,6e1bfb8b-a228-472c-b4e8-dcd55d0bd6cf,2019-10-25 16:06:35.388,2019-10-25 16:06:35.631186,0:00:00.243186
DHT11DATA,717a2bb9-5047-47cd-b8ec-a2391ac5bb26,2019-10-25 16:06:40.479,2019-10-25 16:06:40.763699,0:00:00.284699
DHT11DATA,e49c51dc-521a-4465-804b-2ef50e8ac786,2019-10-25 16:06:45.572,2019-10-25 16:06:45.781677,0:00:00.209677
DHT11DATA,27461c3c-a40f-4f2d-b8d7-4ea722bd0782,2019-10-25 16:06:50.664,2019-10-25 16:06:50.907276,0:00:00.243276
DHT11DATA,dd8ef158-a7c6-41d2-a138-5563a1fdf273,2019-11-01 10:30:32.116,2019-11-01 10:30:32.296309,0:00:00.180309
DHT11DATA,e15c78e5-3525-499e-a7e0-a88d56963109,2019-11-01 10:30:37.195,2019-11-01 10:30:37.422649,0:00:00.227649
DHT11DATA,62adedd2-c469-4d48-a61e-5456cc8e24e8,2019-11-01 10:30:42.274,2019-11-01 10:30:42.429643,0:00:00.155643
DHT11DATA,22dffb75-816a-4398-be8a-ef34d92a754e,2019-11-01 10:30:47.353,2019-11-01 10:30:47.671288,0:00:00.318288
DHT11DATA,4d3cf6d4-c0da-45b2-be57-209dee9a280b,2019-11-01 10:30:52.443,2019-11-01 10:30:52.613729,0:00:00.170729
DHT11DATA,735f75f6-9267-41c8-8f2f-cfcb890de96d,2019-11-01 10:30:57.522,2019-11-01 10:30:57.725459,0:00:00.203459
DHT11DATA,06e55a64-84f1-4a2d-abad-b10a9e8fabb7,2019-11-01 10:31:02.601,2019-11-01 10:31:02.747385,0:00:00.146385
DHT11DATA,4cb35865-188f-41af-bc08-6ed19ebdbdd2,2019-11-01 10:31:07.679,2019-11-01 10:31:07.913947,0:00:00.234947
DHT11DATA,4aded432-2ce0-4bbb-894d-879c0df5741a,2019-11-01 10:31:12.758,2019-11-01 10:31:12.972817,0:00:00.214817
DHT11DATA,c3d81322-46d2-4008-9286-30a2dac85309,2019-11-01 10:31:17.837,2019-11-01 10:31:18.080243,0:00:00.243243
DHT11DATA,db49c916-b02f-44ba-b2aa-4ffeacd6f232,2019-11-01 10:31:22.914,2019-11-01 10:31:23.144831,0:00:00.230831
DHT11DATA,0d022b3a-e55d-4e9b-8374-a8ac6bd247aa,2019-11-01 10:31:27.993,2019-11-01 10:31:28.183253,0:00:00.190253
DHT11DATA,bb6b023f-7fac-4ab3-ad59-33df235b1e21,2019-11-01 10:31:33.071,2019-11-01 10:31:33.277946,0:00:00.206946
DHT11DATA,c5c46c79-ea53-473b-bf79-3c87e7ea6ea2,2019-11-01 10:31:38.148,2019-11-01 10:31:38.472861,0:00:00.324861
DHT11DATA,99920e09-466d-454c-9e48-0edb4a29891b,2019-11-01 10:31:43.226,2019-11-01 10:31:43.514804,0:00:00.288804
DHT11DATA,572ca6b2-fcf0-4c4e-8c09-5dac453b7a3c,2019-11-01 10:31:48.304,2019-11-01 10:31:48.571303,0:00:00.267303
DHT11DATA,7977424d-aa6c-4c69-906c-4d5e3ee59fb4,2019-11-01 10:31:53.382,2019-11-01 10:31:53.656216,0:00:00.274216
DHT11DATA,2b9ad426-9711-4d98-ac7b-95de038796da,2019-11-01 10:33:09.565,2019-11-01 10:33:09.925512,0:00:00.360512
